city,country,latitude,longitude,weather_main,weather_desc,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,wind_speed_ms,wind_deg,visibility_m,cloudiness_pct,sunrise_utc,sunset_utc,ingested_at_utc,api_timestamp_utc,temp_category
London,GB,51.5085,-0.1257,Clouds,overcast clouds,9.13,6.65,7.77,10.16,61,1014,4.63,30,10000,100,2026-05-10T04:16:44+00:00,2026-05-10T19:37:08+00:00,2026-05-10T21:18:38.429912+00:00,2026-05-10T21:10:43+00:00,Cold
Dubai,AE,25.2582,55.3047,Clear,clear sky,27.96,28.77,27.96,28.14,54,1007,3.6,190,10000,0,2026-05-11T01:36:24+00:00,2026-05-11T14:54:00+00:00,2026-05-10T21:18:38.429929+00:00,2026-05-10T21:12:48+00:00,Warm
New York,US,40.7143,-74.006,Drizzle,light intensity drizzle,20.14,19.91,17.76,22.19,65,1012,5.14,280,10000,75,2026-05-10T09:44:04+00:00,2026-05-11T00:00:50+00:00,2026-05-10T21:18:38.429943+00:00,2026-05-10T21:16:15+00:00,Warm
Tokyo,JP,35.6895,139.6917,Clear,clear sky,18.3,18.27,15.37,19.24,80,1021,5.44,198,10000,0,2026-05-10T19:40:02+00:00,2026-05-11T09:35:17+00:00,2026-05-10T21:18:38.429954+00:00,2026-05-10T21:15:14+00:00,Mild
Sydney,AU,-33.8679,151.2073,Clouds,broken clouds,14.16,14.06,12.16,15.22,93,1032,3.09,270,10000,75,2026-05-10T20:36:56+00:00,2026-05-11T07:06:15+00:00,2026-05-10T21:18:38.429965+00:00,2026-05-10T21:18:38+00:00,Mild
