city,country,latitude,longitude,weather_main,weather_desc,temp_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,wind_speed_ms,wind_deg,visibility_m,cloudiness_pct,sunrise_utc,sunset_utc,ingested_at_utc,api_timestamp_utc,temp_category
London,GB,51.5085,-0.1257,Clouds,few clouds,16.19,15.95,14.78,17.21,80,1013,2.57,50,10000,16,2026-08-25T05:01:48+00:00,2026-08-25T19:03:55+00:00,2026-08-25T06:39:36.465776+00:00,2026-08-25T06:33:32+00:00,Mild
Dubai,AE,25.2582,55.3047,Clear,clear sky,41.96,42.69,41.96,43.14,21,1003,4.63,180,10000,0,2026-08-25T01:56:42+00:00,2026-08-25T14:45:40+00:00,2026-08-25T06:39:36.465795+00:00,2026-08-25T06:39:09+00:00,Hot
New York,US,40.7143,-74.006,Clear,clear sky,20.26,20.01,17.86,21.23,64,1015,4.02,307,10000,1,2026-08-25T10:16:19+00:00,2026-08-25T23:40:21+00:00,2026-08-25T06:39:36.465810+00:00,2026-08-25T06:37:57+00:00,Warm
Tokyo,JP,35.6895,139.6917,Clear,clear sky,33.14,40.14,31.48,34.95,64,1008,9.26,180,10000,0,2026-08-24T20:07:38+00:00,2026-08-25T09:19:46+00:00,2026-08-25T06:39:36.465821+00:00,2026-08-25T06:39:36+00:00,Hot
Sydney,AU,-33.8679,151.2073,Rain,moderate rain,16.84,16.67,16.24,17.61,80,1016,7.2,30,6368,100,2026-08-24T20:23:20+00:00,2026-08-25T07:31:58+00:00,2026-08-25T06:39:36.465830+00:00,2026-08-25T06:36:37+00:00,Mild
